"","cell_type","title","donor id","status"
"SRR5354652","CMP","singles-20160726-scATAC-BM1214-CMP-LS-28","control",NA
"SRR5354653","CMP","singles-20160726-scATAC-BM1214-CMP-LS-29","control",NA
"SRR5354655","CMP","singles-20160726-scATAC-BM1214-CMP-LS-31","control",NA
"SRR5354656","CMP","singles-20160726-scATAC-BM1214-CMP-LS-32","control",NA
"SRR5354659","CMP","singles-20160726-scATAC-BM1214-CMP-LS-35","control",NA
"SRR5354662","CMP","singles-20160726-scATAC-BM1214-CMP-LS-38","control",NA
"SRR5354663","CMP","singles-20160726-scATAC-BM1214-CMP-LS-39","control",NA
"SRR5354664","CMP","singles-20160726-scATAC-BM1214-CMP-LS-40","control",NA
"SRR5354667","CMP","singles-20160726-scATAC-BM1214-CMP-LS-43","control",NA
"SRR5354670","CMP","singles-20160726-scATAC-BM1214-CMP-LS-46","control",NA
"SRR5354672","CMP","singles-20160726-scATAC-BM1214-CMP-LS-48","control",NA
"SRR5354674","CMP","singles-20160726-scATAC-BM1214-CMP-LS-50","control",NA
"SRR5354675","CMP","singles-20160726-scATAC-BM1214-CMP-LS-51","control",NA
"SRR5354678","CMP","singles-20160726-scATAC-BM1214-CMP-LS-54","control",NA
"SRR5354680","CMP","singles-20160726-scATAC-BM1214-CMP-LS-56","control",NA
"SRR5354683","CMP","singles-20160726-scATAC-BM1214-CMP-LS-59","control",NA
"SRR5354685","CMP","singles-20160726-scATAC-BM1214-CMP-LS-61","control",NA
"SRR5354687","CMP","singles-20160726-scATAC-BM1214-CMP-LS-63","control",NA
"SRR5354688","CMP","singles-20160726-scATAC-BM1214-CMP-LS-64","control",NA
"SRR5354690","CMP","singles-20160726-scATAC-BM1214-CMP-LS-66","control",NA
"SRR5354692","CMP","singles-20160726-scATAC-BM1214-CMP-LS-68","control",NA
"SRR5354694","CMP","singles-20160726-scATAC-BM1214-CMP-LS-70","control",NA
"SRR5354696","CMP","singles-20160726-scATAC-BM1214-CMP-LS-72","control",NA
"SRR5354698","CMP","singles-20160726-scATAC-BM1214-CMP-LS-74","control",NA
"SRR5354701","CMP","singles-20160726-scATAC-BM1214-CMP-LS-77","control",NA
"SRR5354704","CMP","singles-20160726-scATAC-BM1214-CMP-LS-80","control",NA
"SRR5354705","CMP","singles-20160726-scATAC-BM1214-CMP-LS-81","control",NA
"SRR5354707","CMP","singles-20160726-scATAC-BM1214-CMP-LS-83","control",NA
"SRR5354709","CMP","singles-20160726-scATAC-BM1214-CMP-LS-85","control",NA
"SRR5354710","CMP","singles-20160726-scATAC-BM1214-CMP-LS-86","control",NA
"SRR5354712","CMP","singles-20160726-scATAC-BM1214-CMP-LS-88","control",NA
"SRR5354714","CMP","singles-20160726-scATAC-BM1214-CMP-LS-90","control",NA
"SRR5354716","CMP","singles-20160726-scATAC-BM1214-CMP-LS-92","control",NA
"SRR5354718","CMP","singles-20160726-scATAC-BM1214-CMP-LS-94","control",NA
"SRR5354719","CMP","singles-20160726-scATAC-BM1214-CMP-LS-95","control",NA
"SRR5354721","CMP","singles-BM0828-CMP-frozen-151118-1","control",NA
"SRR5354723","CMP","singles-BM0828-CMP-frozen-151118-3","control",NA
"SRR5354725","CMP","singles-BM0828-CMP-frozen-151118-5","control",NA
"SRR5354727","CMP","singles-BM0828-CMP-frozen-151118-7","control",NA
"SRR5354729","CMP","singles-BM0828-CMP-frozen-151118-9","control",NA
"SRR5354731","CMP","singles-BM0828-CMP-frozen-151118-11","control",NA
"SRR5354733","CMP","singles-BM0828-CMP-frozen-151118-13","control",NA
"SRR5354735","CMP","singles-BM0828-CMP-frozen-151118-15","control",NA
"SRR5354736","CMP","singles-BM0828-CMP-frozen-151118-16","control",NA
"SRR5354738","CMP","singles-BM0828-CMP-frozen-151118-18","control",NA
"SRR5354740","CMP","singles-BM0828-CMP-frozen-151118-20","control",NA
"SRR5354742","CMP","singles-BM0828-CMP-frozen-151118-22","control",NA
"SRR5354744","CMP","singles-BM0828-CMP-frozen-151118-24","control",NA
"SRR5354746","CMP","singles-BM0828-CMP-frozen-151118-26","control",NA
"SRR5354748","CMP","singles-BM0828-CMP-frozen-151118-28","control",NA
"SRR5354750","CMP","singles-BM0828-CMP-frozen-151118-30","control",NA
"SRR5354752","CMP","singles-BM0828-CMP-frozen-151118-32","control",NA
"SRR5354754","CMP","singles-BM0828-CMP-frozen-151118-34","control",NA
"SRR5354755","CMP","singles-BM0828-CMP-frozen-151118-35","control",NA
"SRR5354757","CMP","singles-BM0828-CMP-frozen-151118-37","control",NA
"SRR5354760","CMP","singles-BM0828-CMP-frozen-151118-40","control",NA
"SRR5354762","CMP","singles-BM0828-CMP-frozen-151118-42","control",NA
"SRR5354765","CMP","singles-BM0828-CMP-frozen-151118-45","control",NA
"SRR5354767","CMP","singles-BM0828-CMP-frozen-151118-47","control",NA
"SRR5354769","CMP","singles-BM0828-CMP-frozen-151118-49","control",NA
"SRR5354772","CMP","singles-BM0828-CMP-frozen-151118-52","control",NA
"SRR5354774","CMP","singles-BM0828-CMP-frozen-151118-54","control",NA
"SRR5354775","CMP","singles-BM0828-CMP-frozen-151118-55","control",NA
"SRR5354776","CMP","singles-BM0828-CMP-frozen-151118-56","control",NA
"SRR5354779","CMP","singles-BM0828-CMP-frozen-151118-59","control",NA
"SRR5354781","CMP","singles-BM0828-CMP-frozen-151118-61","control",NA
"SRR5354784","CMP","singles-BM0828-CMP-frozen-151118-64","control",NA
"SRR5354786","CMP","singles-BM0828-CMP-frozen-151118-66","control",NA
"SRR5354787","CMP","singles-BM0828-CMP-frozen-151118-67","control",NA
"SRR5354789","CMP","singles-BM0828-CMP-frozen-151118-69","control",NA
"SRR5354791","CMP","singles-BM0828-CMP-frozen-151118-71","control",NA
"SRR5354793","CMP","singles-BM0828-CMP-frozen-151118-73","control",NA
"SRR5354796","CMP","singles-BM0828-CMP-frozen-151118-76","control",NA
"SRR5354798","CMP","singles-BM0828-CMP-frozen-151118-78","control",NA
"SRR5354800","CMP","singles-BM0828-CMP-frozen-151118-80","control",NA
"SRR5354804","CMP","singles-BM0828-CMP-frozen-151118-84","control",NA
"SRR5354806","CMP","singles-BM0828-CMP-frozen-151118-86","control",NA
"SRR5354808","CMP","singles-BM0828-CMP-frozen-151118-88","control",NA
"SRR5354809","CMP","singles-BM0828-CMP-frozen-151118-89","control",NA
"SRR5354811","CMP","singles-BM0828-CMP-frozen-151118-91","control",NA
"SRR5354813","CMP","singles-BM0828-CMP-frozen-151118-93","control",NA
"SRR5354815","CMP","singles-BM0828-CMP-frozen-151118-95","control",NA
"SRR5354817","GMP","BM1077-GMP-Frozen-160107-1","control",NA
"SRR5354819","GMP","BM1077-GMP-Frozen-160107-3","control",NA
"SRR5354822","GMP","BM1077-GMP-Frozen-160107-6","control",NA
"SRR5354824","GMP","BM1077-GMP-Frozen-160107-8","control",NA
"SRR5354827","GMP","BM1077-GMP-Frozen-160107-11","control",NA
"SRR5354828","GMP","BM1077-GMP-Frozen-160107-12","control",NA
"SRR5354830","GMP","BM1077-GMP-Frozen-160107-14","control",NA
"SRR5354832","GMP","BM1077-GMP-Frozen-160107-16","control",NA
"SRR5354834","GMP","BM1077-GMP-Frozen-160107-18","control",NA
"SRR5354836","GMP","BM1077-GMP-Frozen-160107-20","control",NA
"SRR5354838","GMP","BM1077-GMP-Frozen-160107-22","control",NA
"SRR5354840","GMP","BM1077-GMP-Frozen-160107-24","control",NA
"SRR5354842","GMP","BM1077-GMP-Frozen-160107-26","control",NA
"SRR5354844","GMP","BM1077-GMP-Frozen-160107-28","control",NA
"SRR5354846","GMP","BM1077-GMP-Frozen-160107-30","control",NA
"SRR5354848","GMP","BM1077-GMP-Frozen-160107-32","control",NA
"SRR5354850","GMP","BM1077-GMP-Frozen-160107-34","control",NA
"SRR5354852","GMP","BM1077-GMP-Frozen-160107-36","control",NA
"SRR5354854","GMP","BM1077-GMP-Frozen-160107-38","control",NA
"SRR5354856","GMP","BM1077-GMP-Frozen-160107-40","control",NA
"SRR5354858","GMP","BM1077-GMP-Frozen-160107-42","control",NA
"SRR5354860","GMP","BM1077-GMP-Frozen-160107-44","control",NA
"SRR5354861","GMP","BM1077-GMP-Frozen-160107-45","control",NA
"SRR5354863","GMP","BM1077-GMP-Frozen-160107-47","control",NA
"SRR5354866","GMP","BM1077-GMP-Frozen-160107-50","control",NA
"SRR5354869","GMP","BM1077-GMP-Frozen-160107-53","control",NA
"SRR5354871","GMP","BM1077-GMP-Frozen-160107-55","control",NA
"SRR5354872","GMP","BM1077-GMP-Frozen-160107-56","control",NA
"SRR5354874","GMP","BM1077-GMP-Frozen-160107-58","control",NA
"SRR5354876","GMP","BM1077-GMP-Frozen-160107-60","control",NA
"SRR5354878","GMP","BM1077-GMP-Frozen-160107-62","control",NA
"SRR5354880","GMP","BM1077-GMP-Frozen-160107-64","control",NA
"SRR5354882","GMP","BM1077-GMP-Frozen-160107-66","control",NA
"SRR5354884","GMP","BM1077-GMP-Frozen-160107-68","control",NA
"SRR5354886","GMP","BM1077-GMP-Frozen-160107-70","control",NA
"SRR5354888","GMP","BM1077-GMP-Frozen-160107-72","control",NA
"SRR5354890","GMP","BM1077-GMP-Frozen-160107-74","control",NA
"SRR5354891","GMP","BM1077-GMP-Frozen-160107-75","control",NA
"SRR5354894","GMP","BM1077-GMP-Frozen-160107-78","control",NA
"SRR5354896","GMP","BM1077-GMP-Frozen-160107-80","control",NA
"SRR5354898","GMP","BM1077-GMP-Frozen-160107-82","control",NA
"SRR5354901","GMP","BM1077-GMP-Frozen-160107-85","control",NA
"SRR5354903","GMP","BM1077-GMP-Frozen-160107-87","control",NA
"SRR5354905","GMP","BM1077-GMP-Frozen-160107-89","control",NA
"SRR5354907","GMP","BM1077-GMP-Frozen-160107-91","control",NA
"SRR5354909","GMP","BM1077-GMP-Frozen-160107-93","control",NA
"SRR5354911","GMP","BM1077-GMP-Frozen-160107-95","control",NA
"SRR5354913","GMP","singles-BM0828-GMP-151027-1","control",NA
"SRR5354915","GMP","singles-BM0828-GMP-151027-3","control",NA
"SRR5354919","GMP","singles-BM0828-GMP-151027-7","control",NA
"SRR5354922","GMP","singles-BM0828-GMP-151027-10","control",NA
"SRR5354923","GMP","singles-BM0828-GMP-151027-11","control",NA
"SRR5354925","GMP","singles-BM0828-GMP-151027-13","control",NA
"SRR5354927","GMP","singles-BM0828-GMP-151027-15","control",NA
"SRR5354930","GMP","singles-BM0828-GMP-151027-18","control",NA
"SRR5354933","GMP","singles-BM0828-GMP-151027-21","control",NA
"SRR5354936","GMP","singles-BM0828-GMP-151027-24","control",NA
"SRR5354938","GMP","singles-BM0828-GMP-151027-26","control",NA
"SRR5354942","GMP","singles-BM0828-GMP-151027-30","control",NA
"SRR5354944","GMP","singles-BM0828-GMP-151027-32","control",NA
"SRR5354946","GMP","singles-BM0828-GMP-151027-34","control",NA
"SRR5354947","GMP","singles-BM0828-GMP-151027-35","control",NA
"SRR5354949","GMP","singles-BM0828-GMP-151027-37","control",NA
"SRR5354951","GMP","singles-BM0828-GMP-151027-39","control",NA
"SRR5354953","GMP","singles-BM0828-GMP-151027-41","control",NA
"SRR5354955","GMP","singles-BM0828-GMP-151027-43","control",NA
"SRR5354957","GMP","singles-BM0828-GMP-151027-45","control",NA
"SRR5354959","GMP","singles-BM0828-GMP-151027-47","control",NA
"SRR5354961","GMP","singles-BM0828-GMP-151027-49","control",NA
"SRR5354963","GMP","singles-BM0828-GMP-151027-51","control",NA
"SRR5354965","GMP","singles-BM0828-GMP-151027-53","control",NA
"SRR5354967","GMP","singles-BM0828-GMP-151027-55","control",NA
"SRR5354969","GMP","singles-BM0828-GMP-151027-57","control",NA
"SRR5354971","GMP","singles-BM0828-GMP-151027-59","control",NA
"SRR5354973","GMP","singles-BM0828-GMP-151027-61","control",NA
"SRR5354974","GMP","singles-BM0828-GMP-151027-62","control",NA
"SRR5354977","GMP","singles-BM0828-GMP-151027-65","control",NA
"SRR5354978","GMP","singles-BM0828-GMP-151027-66","control",NA
"SRR5354980","GMP","singles-BM0828-GMP-151027-68","control",NA
"SRR5354981","GMP","singles-BM0828-GMP-151027-69","control",NA
"SRR5354983","GMP","singles-BM0828-GMP-151027-71","control",NA
"SRR5354985","GMP","singles-BM0828-GMP-151027-73","control",NA
"SRR5354987","GMP","singles-BM0828-GMP-151027-75","control",NA
"SRR5354989","GMP","singles-BM0828-GMP-151027-77","control",NA
"SRR5354991","GMP","singles-BM0828-GMP-151027-79","control",NA
"SRR5354993","GMP","singles-BM0828-GMP-151027-81","control",NA
"SRR5354995","GMP","singles-BM0828-GMP-151027-83","control",NA
"SRR5354997","GMP","singles-BM0828-GMP-151027-85","control",NA
"SRR5354999","GMP","singles-BM0828-GMP-151027-87","control",NA
"SRR5355001","GMP","singles-BM0828-GMP-151027-89","control",NA
"SRR5355003","GMP","singles-BM0828-GMP-151027-91","control",NA
"SRR5355005","GMP","singles-BM0828-GMP-151027-93","control",NA
"SRR5355009","GMP","singles-BM1214-GMP-160421-1","control",NA
"SRR5355010","GMP","singles-BM1214-GMP-160421-2","control",NA
"SRR5355012","GMP","singles-BM1214-GMP-160421-4","control",NA
"SRR5355013","GMP","singles-BM1214-GMP-160421-5","control",NA
"SRR5355014","GMP","singles-BM1214-GMP-160421-6","control",NA
"SRR5355016","GMP","singles-BM1214-GMP-160421-8","control",NA
"SRR5355018","GMP","singles-BM1214-GMP-160421-10","control",NA
"SRR5355020","GMP","singles-BM1214-GMP-160421-12","control",NA
"SRR5355022","GMP","singles-BM1214-GMP-160421-14","control",NA
"SRR5355023","GMP","singles-BM1214-GMP-160421-15","control",NA
"SRR5355025","GMP","singles-BM1214-GMP-160421-17","control",NA
"SRR5355028","GMP","singles-BM1214-GMP-160421-20","control",NA
"SRR5355030","GMP","singles-BM1214-GMP-160421-22","control",NA
"SRR5355032","GMP","singles-BM1214-GMP-160421-24","control",NA
"SRR5355034","GMP","singles-BM1214-GMP-160421-26","control",NA
"SRR5355036","GMP","singles-BM1214-GMP-160421-28","control",NA
"SRR5355038","GMP","singles-BM1214-GMP-160421-30","control",NA
"SRR5355039","GMP","singles-BM1214-GMP-160421-31","control",NA
"SRR5355042","GMP","singles-BM1214-GMP-160421-34","control",NA
"SRR5355044","GMP","singles-BM1214-GMP-160421-36","control",NA
"SRR5355046","GMP","singles-BM1214-GMP-160421-38","control",NA
"SRR5355050","GMP","singles-BM1214-GMP-160421-42","control",NA
"SRR5355052","GMP","singles-BM1214-GMP-160421-44","control",NA
"SRR5355055","GMP","singles-BM1214-GMP-160421-47","control",NA
"SRR5355057","GMP","singles-BM1214-GMP-160421-49","control",NA
"SRR5355059","GMP","singles-BM1214-GMP-160421-51","control",NA
"SRR5355061","GMP","singles-BM1214-GMP-160421-53","control",NA
"SRR5355063","GMP","singles-BM1214-GMP-160421-55","control",NA
"SRR5355065","GMP","singles-BM1214-GMP-160421-57","control",NA
"SRR5355068","GMP","singles-BM1214-GMP-160421-60","control",NA
"SRR5355070","GMP","singles-BM1214-GMP-160421-62","control",NA
"SRR5355072","GMP","singles-BM1214-GMP-160421-64","control",NA
"SRR5355075","GMP","singles-BM1214-GMP-160421-67","control",NA
"SRR5355077","GMP","singles-BM1214-GMP-160421-69","control",NA
"SRR5355079","GMP","singles-BM1214-GMP-160421-71","control",NA
"SRR5355081","GMP","singles-BM1214-GMP-160421-73","control",NA
"SRR5355082","GMP","singles-BM1214-GMP-160421-74","control",NA
"SRR5355084","GMP","singles-BM1214-GMP-160421-76","control",NA
"SRR5355086","GMP","singles-BM1214-GMP-160421-78","control",NA
"SRR5355087","GMP","singles-BM1214-GMP-160421-79","control",NA
"SRR5355090","GMP","singles-BM1214-GMP-160421-82","control",NA
"SRR5355092","GMP","singles-BM1214-GMP-160421-84","control",NA
"SRR5355093","GMP","singles-BM1214-GMP-160421-85","control",NA
"SRR5355095","GMP","singles-BM1214-GMP-160421-87","control",NA
"SRR5355097","GMP","singles-BM1214-GMP-160421-89","control",NA
"SRR5355099","GMP","singles-BM1214-GMP-160421-91","control",NA
"SRR5355101","GMP","singles-BM1214-GMP-160421-93","control",NA
"SRR5355103","GMP","singles-BM1214-GMP-160421-95","control",NA
"SRR5355104","GMP","singles-BM1214-GMP-160421-96","control",NA
"SRR5355106","MEP","BM1077-MEP-Frozen-160107-2","control",NA
"SRR5355107","MEP","BM1077-MEP-Frozen-160107-3","control",NA
"SRR5355108","MEP","BM1077-MEP-Frozen-160107-4","control",NA
"SRR5355110","MEP","BM1077-MEP-Frozen-160107-6","control",NA
"SRR5355113","MEP","BM1077-MEP-Frozen-160107-9","control",NA
"SRR5355115","MEP","BM1077-MEP-Frozen-160107-11","control",NA
"SRR5355117","MEP","BM1077-MEP-Frozen-160107-13","control",NA
"SRR5355119","MEP","BM1077-MEP-Frozen-160107-15","control",NA
"SRR5355121","MEP","BM1077-MEP-Frozen-160107-17","control",NA
"SRR5355123","MEP","BM1077-MEP-Frozen-160107-19","control",NA
"SRR5355125","MEP","BM1077-MEP-Frozen-160107-21","control",NA
"SRR5355127","MEP","BM1077-MEP-Frozen-160107-23","control",NA
"SRR5355129","MEP","BM1077-MEP-Frozen-160107-25","control",NA
"SRR5355131","MEP","BM1077-MEP-Frozen-160107-27","control",NA
"SRR5355132","MEP","BM1077-MEP-Frozen-160107-28","control",NA
"SRR5355134","MEP","BM1077-MEP-Frozen-160107-30","control",NA
"SRR5355136","MEP","BM1077-MEP-Frozen-160107-32","control",NA
"SRR5355138","MEP","BM1077-MEP-Frozen-160107-34","control",NA
"SRR5355141","MEP","BM1077-MEP-Frozen-160107-37","control",NA
"SRR5355143","MEP","BM1077-MEP-Frozen-160107-39","control",NA
"SRR5355146","MEP","BM1077-MEP-Frozen-160107-42","control",NA
"SRR5355147","MEP","BM1077-MEP-Frozen-160107-43","control",NA
"SRR5355149","MEP","BM1077-MEP-Frozen-160107-45","control",NA
"SRR5355153","MEP","BM1077-MEP-Frozen-160107-49","control",NA
"SRR5355155","MEP","BM1077-MEP-Frozen-160107-51","control",NA
"SRR5355158","MEP","BM1077-MEP-Frozen-160107-54","control",NA
"SRR5355160","MEP","BM1077-MEP-Frozen-160107-56","control",NA
"SRR5355161","MEP","BM1077-MEP-Frozen-160107-57","control",NA
"SRR5355162","MEP","BM1077-MEP-Frozen-160107-58","control",NA
"SRR5355163","MEP","BM1077-MEP-Frozen-160107-59","control",NA
"SRR5355166","MEP","BM1077-MEP-Frozen-160107-62","control",NA
"SRR5355169","MEP","BM1077-MEP-Frozen-160107-69","control",NA
"SRR5355170","MEP","BM1077-MEP-Frozen-160107-70","control",NA
"SRR5355171","MEP","BM1077-MEP-Frozen-160107-71","control",NA
"SRR5355174","MEP","BM1077-MEP-Frozen-160107-75","control",NA
"SRR5355176","MEP","BM1077-MEP-Frozen-160107-77","control",NA
"SRR5355178","MEP","BM1077-MEP-Frozen-160107-79","control",NA
"SRR5355180","MEP","BM1077-MEP-Frozen-160107-81","control",NA
"SRR5355181","MEP","BM1077-MEP-Frozen-160107-82","control",NA
"SRR5355183","MEP","BM1077-MEP-Frozen-160107-84","control",NA
"SRR5355185","MEP","BM1077-MEP-Frozen-160107-86","control",NA
"SRR5355186","MEP","BM1077-MEP-Frozen-160107-87","control",NA
"SRR5355189","MEP","BM1077-MEP-Frozen-160107-90","control",NA
"SRR5355191","MEP","BM1077-MEP-Frozen-160107-92","control",NA
"SRR5355193","MEP","BM1077-MEP-Frozen-160107-94","control",NA
"SRR5355195","MEP","BM1077-MEP-Frozen-160107-96","control",NA
"SRR5355197","MEP","singles-BM0828-MEP-160420-2","control",NA
"SRR5355200","MEP","singles-BM0828-MEP-160420-5","control",NA
"SRR5355201","MEP","singles-BM0828-MEP-160420-6","control",NA
"SRR5355203","MEP","singles-BM0828-MEP-160420-8","control",NA
"SRR5355205","MEP","singles-BM0828-MEP-160420-10","control",NA
"SRR5355207","MEP","singles-BM0828-MEP-160420-12","control",NA
"SRR5355209","MEP","singles-BM0828-MEP-160420-14","control",NA
"SRR5355211","MEP","singles-BM0828-MEP-160420-16","control",NA
"SRR5355213","MEP","singles-BM0828-MEP-160420-18","control",NA
"SRR5355214","MEP","singles-BM0828-MEP-160420-19","control",NA
"SRR5355216","MEP","singles-BM0828-MEP-160420-21","control",NA
"SRR5355217","MEP","singles-BM0828-MEP-160420-22","control",NA
"SRR5355219","MEP","singles-BM0828-MEP-160420-24","control",NA
"SRR5355221","MEP","singles-BM0828-MEP-160420-26","control",NA
"SRR5355223","MEP","singles-BM0828-MEP-160420-28","control",NA
"SRR5355225","MEP","singles-BM0828-MEP-160420-30","control",NA
"SRR5355227","MEP","singles-BM0828-MEP-160420-32","control",NA
"SRR5355229","MEP","singles-BM0828-MEP-160420-34","control",NA
"SRR5355232","MEP","singles-BM0828-MEP-160420-37","control",NA
"SRR5355234","MEP","singles-BM0828-MEP-160420-39","control",NA
"SRR5355235","MEP","singles-BM0828-MEP-160420-40","control",NA
"SRR5355237","MEP","singles-BM0828-MEP-160420-42","control",NA
"SRR5355239","MEP","singles-BM0828-MEP-160420-44","control",NA
"SRR5355242","MEP","singles-BM0828-MEP-160420-47","control",NA
"SRR5355244","MEP","singles-BM0828-MEP-160420-49","control",NA
"SRR5355246","MEP","singles-BM0828-MEP-160420-51","control",NA
"SRR5355248","MEP","singles-BM0828-MEP-160420-53","control",NA
"SRR5355251","MEP","singles-BM0828-MEP-160420-56","control",NA
"SRR5355253","MEP","singles-BM0828-MEP-160420-58","control",NA
"SRR5355255","MEP","singles-BM0828-MEP-160420-60","control",NA
"SRR5355257","MEP","singles-BM0828-MEP-160420-62","control",NA
"SRR5355259","MEP","singles-BM0828-MEP-160420-64","control",NA
"SRR5355261","MEP","singles-BM0828-MEP-160420-66","control",NA
"SRR5355264","MEP","singles-BM0828-MEP-160420-69","control",NA
"SRR5355267","MEP","singles-BM0828-MEP-160420-72","control",NA
"SRR5355269","MEP","singles-BM0828-MEP-160420-74","control",NA
"SRR5355271","MEP","singles-BM0828-MEP-160420-76","control",NA
"SRR5355273","MEP","singles-BM0828-MEP-160420-78","control",NA
"SRR5355276","MEP","singles-BM0828-MEP-160420-81","control",NA
"SRR5355277","MEP","singles-BM0828-MEP-160420-82","control",NA
"SRR5355280","MEP","singles-BM0828-MEP-160420-85","control",NA
"SRR5355282","MEP","singles-BM0828-MEP-160420-87","control",NA
"SRR5355286","MEP","singles-BM0828-MEP-160420-91","control",NA
"SRR5355288","MEP","singles-BM0828-MEP-160420-93","control",NA
"SRR5355290","MEP","singles-BM0828-MEP-160420-95","control",NA
"SRR5355291","MEP","singles-BM0828-MEP-160420-96","control",NA
